Longitude,Latitude,Cruise,Date,Depth,WS_O2,PO4,SI,WS_NO3,Mean_NH4,Std_NH4,Mean_NO2,Std_NO2,WS_H2S,Std_H2S,Cells.ml,Mean_N2,Std_n2,Mean_O2,Std_o2,Mean_co2,Std_co2,Mean_N2O,Std_N2O,Mean_CH4,Std_CH4,Temperature,Salinity,Density
-123.505,48.59166667,59,2011-07-06,0.11,37.022,4.162,79.993,14.45,0,0,0.2033,0.0099,0,0,17958.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-123.505,48.59166667,59,2011-07-06,0.12,42.996,3.882,75.096,15.944,0,0,0.104,0.0413,0,0,16642.359,NA,NA,NA,NA,NA,NA,12.767,0,15.299,0,NA,NA,NA
-123.505,48.59166667,59,2011-07-06,0.135,4.565,5.227,99.708,1.324,2.3202,0.0379,0.1075,0.0132,0,0,22587.934,NA,NA,NA,NA,NA,NA,12.823,0,9.298,0,NA,NA,NA
-123.505,48.59166667,59,2011-07-06,0.15,0,6.196,NA,0,5.07,0.1157,0.1309,0.01,7.647,0.0143,39125.331,NA,NA,NA,NA,NA,NA,4.392,0,109.281,0,NA,NA,NA
-123.505,48.59166667,59,2011-07-06,0.165,0,5.934,64.782,0,4.8767,0.006,0.2313,0.0793,8.0356,0.207,21850.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-123.505,48.59166667,59,2011-07-06,0.185,0,5.54,63.99,0,5.2248,0.0182,0.1578,0.0083,9.1462,0.1303,18693.509,NA,NA,NA,NA,NA,NA,3.043,0,1138.869,0,NA,NA,NA
-123.505,48.59166667,59,2011-07-06,0.2,0,6.354,62.672,0,5.7969,0.1673,0.1239,0.0033,11.5904,0.1929,12803.673,NA,NA,NA,NA,NA,NA,1.772,0,1272.167,0,NA,NA,NA
-123.505,48.59166667,60,2011-08-09,0.01,231.675,0.999,32.568,7.962,0,0,0,0,0,0,38796.954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.401,27.083,20
-123.505,48.59166667,60,2011-08-09,0.02,203.223,0.415,6.296,1.913,0.7155,0.1633,0,0,0,0,10375.008,NA,NA,NA,NA,NA,NA,11.211,0.251,27.781,21.422,12.801,28.18,21.154
-123.505,48.59166667,60,2011-08-09,0.04,143.942,2.266,35.885,24.319,4.6368,0.8773,0.4852,0.0968,0,0,4405.535,NA,NA,NA,NA,NA,NA,12.062,0.283,25.59,22.365,9.493,29.249,22.545
-123.505,48.59166667,60,2011-08-09,0.06,102.822,2.662,51.668,28.495,0,0,0.1845,0.0841,0,0,7147.955,NA,NA,NA,NA,NA,NA,13.655,0.463,27.224,20.879,8.895,30.041,23.254
-123.505,48.59166667,60,2011-08-09,0.075,47.462,3.415,68.313,27.302,0,0,0.1845,0.1599,0,0,16480.004,NA,NA,NA,NA,NA,NA,14.795,0.159,22.069,18.435,8.738,30.632,23.741
-123.505,48.59166667,60,2011-08-09,0.085,44.297,3.763,72.938,24.53,0,0,NA,NA,0,0,14980.309,NA,NA,NA,NA,NA,NA,16.375,0.813,9.201,7.818,8.802,30.802,23.864
-123.505,48.59166667,60,2011-08-09,0.09,39.079,3.832,75.321,23.672,0,0,0,0,0,0,15163.349,NA,NA,NA,NA,NA,NA,16.273,0,1.511,0,8.837,30.861,23.905
-123.505,48.59166667,60,2011-08-09,0.097,44.513,2.406,30.984,10.467,0,0,0.0715,0.0084,0,0,15461.513,NA,NA,NA,NA,NA,NA,18.774,4.269,4.637,4.33,8.877,30.915,23.941
-123.505,48.59166667,60,2011-08-09,0.1,41.064,3.967,75.833,22.49,0,0,0.1071,0.0168,0,0,16876.059,NA,NA,NA,NA,NA,NA,15.413,0.623,2.869,2.438,8.887,30.929,23.95
-123.505,48.59166667,60,2011-08-09,0.11,38.394,4.021,78.606,20.917,0,0,0.247,0.0211,0,0,21209.964,NA,NA,NA,NA,NA,NA,15.127,0.332,3.382,2.696,8.949,31.006,24.002
-123.505,48.59166667,60,2011-08-09,0.12,25.502,4.208,75.554,18.207,0,0,0,0,0,0,24119.088,NA,NA,NA,NA,NA,NA,15.172,0.587,3.813,3.343,9.046,31.099,24.06
-123.505,48.59166667,60,2011-08-09,0.135,10.04,4.516,84.793,14.446,0,0,0.1786,0.0673,0,0,16450.693,NA,NA,NA,NA,NA,NA,14.315,0.222,3.142,2.543,9.139,31.161,24.094
-123.505,48.59166667,60,2011-08-09,0.15,0,5.405,91.035,0.651,3.7859,0.0017,0.253,0.0716,0,0,29353.644,NA,NA,NA,NA,NA,NA,11.928,0.019,4.454,3.843,9.203,31.205,24.119
-123.505,48.59166667,60,2011-08-09,0.165,0,6.498,83.449,0,7.7305,0.2245,0.2828,0.3241,5.7005,0.2979,32140.74,NA,NA,NA,NA,NA,NA,1.908,0.497,63.384,13.797,9.294,31.238,24.131
-123.505,48.59166667,60,2011-08-09,0.185,0,6.152,84.397,0,6.8489,0.2369,0,0,4.9408,0.0825,38146.974,NA,NA,NA,NA,NA,NA,2.207,0.216,622.081,464.671,9.31,31.25,24.138
-123.505,48.59166667,60,2011-08-09,0.2,0,6.404,107.865,0,7.4214,0.0839,0,0,5.4639,0.2358,35800.651,NA,NA,NA,NA,NA,NA,1.447,0.127,631.494,477.004,9.273,31.247,24.142
-123.505,48.59166667,61,2011-09-14,0.01,167.066,1.019,30.746,5.802,0.1392,0.0439,0.2976,0.0316,0,0,NA,NA,NA,NA,NA,NA,NA,2.091,0.435,782.852,666.015,13.136,28.013,20.962
-123.505,48.59166667,61,2011-09-14,0.02,130.918,1.889,43.669,16.954,0.5907,0.0575,0.3714,0.0822,0,0,NA,NA,NA,NA,NA,NA,NA,19.745,5.077,24.941,19.862,12.206,28.433,21.458
-123.505,48.59166667,61,2011-09-14,0.04,106.991,2.434,42.294,26.045,0.4775,0.382,0.1096,0.0064,0,0,NA,NA,NA,NA,NA,NA,NA,11.943,2.246,44.418,2.93,10.007,29.221,22.443
-123.505,48.59166667,61,2011-09-14,0.06,70.594,3.038,60.895,28.484,0,0,0.2315,0.0174,0,0,NA,NA,NA,NA,NA,NA,NA,14.532,0.928,32.527,1.292,9.268,30.239,23.353
-123.505,48.59166667,61,2011-09-14,0.075,22.927,4.085,79.93,23.597,0,0,0.1622,0.0491,0,0,NA,NA,NA,NA,NA,NA,NA,15.637,3.466,22.005,0.254,8.9,30.788,23.838
-123.505,48.59166667,61,2011-09-14,0.085,15.03,4.105,80.218,23.097,0,0,0.2315,0.0174,0,0,NA,NA,NA,NA,NA,NA,NA,17.57,1.22,7.128,2.515,8.963,30.973,23.973
-123.505,48.59166667,61,2011-09-14,0.09,14.307,4.265,83.059,20.744,0,0,0.2461,0.038,0,0,NA,NA,NA,NA,NA,NA,NA,15.349,2.082,8.501,3.718,9.004,31.03,24.012
-123.505,48.59166667,61,2011-09-14,0.097,17.41,4.289,84.918,20.257,0,0,0.2338,0.0238,0,0,NA,NA,NA,NA,NA,NA,NA,13.703,2.437,6.256,1.367,9.038,31.067,24.036
-123.505,48.59166667,61,2011-09-14,0.1,14.984,4.254,80.917,20.585,0,0,0.0906,0.0143,0,0,NA,NA,NA,NA,NA,NA,NA,15.426,1.973,6.256,0.698,9.054,31.084,24.047
-123.505,48.59166667,61,2011-09-14,0.11,12.125,4.728,91.771,12.523,0,0,0.0403,0.0095,0,0,NA,NA,NA,NA,NA,NA,NA,19.611,0.232,4.203,0.251,9.102,31.131,24.076
-123.505,48.59166667,61,2011-09-14,0.12,6.644,4.62,91.661,14.892,0,0,0.3803,0.0823,0,0,NA,NA,NA,NA,NA,NA,NA,11.406,2.437,5.782,0.754,9.123,31.165,24.1
-123.505,48.59166667,61,2011-09-14,0.135,4.972,4.929,91.912,8.783,0,0,0.4083,0.0079,0,0,NA,NA,NA,NA,NA,NA,NA,11.406,1.276,6.196,0.335,9.143,31.2,24.125
-123.505,48.59166667,61,2011-09-14,0.15,6.525,4.995,95.219,9.506,1.041,0.0081,0.4754,0.0238,0,0,NA,NA,NA,NA,NA,NA,NA,19.201,0.464,13.281,1.535,9.134,31.212,24.135
-123.505,48.59166667,61,2011-09-14,0.165,9.699,4.988,95.446,11.038,0.9583,0.0479,0.5805,0.0174,0,0,NA,NA,NA,NA,NA,NA,NA,15.016,2.553,13.636,0.809,9.139,31.227,24.146
-123.505,48.59166667,61,2011-09-14,0.185,11.915,4.758,90.675,13.893,1.047,0.1793,0.3926,0.0269,0,0,NA,NA,NA,NA,NA,NA,NA,13.334,1.218,20.503,0.642,9.108,31.24,24.162
-123.505,48.59166667,61,2011-09-14,0.2,13.776,4.74,93.353,14.797,1.3957,0.1322,0.3479,0.0111,0,0,NA,NA,NA,NA,NA,NA,NA,14.072,5.28,13.458,3.684,9.085,31.264,24.184
-123.505,48.59166667,62,2011-10-12,0.01,142.565,2.27,51.602,23.129,0.0441,0.0231,0.2976,0.0316,0,0,7732.705,NA,NA,NA,NA,NA,NA,14.462,3.265,9.62,0.507,11.038,29.109,22.187
-123.505,48.59166667,62,2011-10-12,0.02,130.164,2.374,54.998,24.771,0,0,0.3714,0.0822,0,0,6384.508,NA,NA,NA,NA,NA,NA,11.667,3.015,35.449,2.013,10.831,29.257,22.336
-123.505,48.59166667,62,2011-10-12,0.04,102.611,2.466,52.483,26.395,0.5163,0.0547,0.1096,0.0064,0,0,4252.61,NA,NA,NA,NA,NA,NA,18.256,3.453,35.045,0.895,10.519,29.451,22.539
-123.505,48.59166667,62,2011-10-12,0.06,84.159,2.629,54.764,27.725,0,0,0.2315,0.0174,0,0,4545.026,NA,NA,NA,NA,NA,NA,14.786,1.198,36.543,0.8,9.722,30.138,23.204
-123.505,48.59166667,62,2011-10-12,0.075,44.862,3.455,67.299,26.43,0.0178,0.0056,0.1622,0.0491,0,0,12637.844,NA,NA,NA,NA,NA,NA,16.673,2.015,23.06,1.909,9.303,30.721,23.724
-123.505,48.59166667,62,2011-10-12,0.085,8.066,4.274,83.35,20.65,0.7457,8.00E-04,0.2315,0.0174,0,0,17131.907,NA,NA,NA,NA,NA,NA,19.792,3.267,16.511,1.625,9.063,31.062,24.028
-123.505,48.59166667,62,2011-10-12,0.09,2.952,4.504,88.927,18.295,0.2927,0.0975,0.2461,0.038,0,0,18960.831,NA,NA,NA,NA,NA,NA,15.672,0.381,10.6,3.38,9.102,31.112,24.061
-123.505,48.59166667,62,2011-10-12,0.097,2.915,4.788,97.628,9.614,0,0,0.2338,0.0238,0,0,12838.81,NA,NA,NA,NA,NA,NA,14.478,4.465,12.899,0.8,9.135,31.156,24.091
-123.505,48.59166667,62,2011-10-12,0.1,2.733,4.966,97.23,7.088,0,0,0.0906,0.0143,0,0,16501.262,NA,NA,NA,NA,NA,NA,16.942,0.327,33.496,0.98,9.148,31.174,24.103
-123.505,48.59166667,62,2011-10-12,0.11,6.587,4.795,99.537,11.146,0,0,0.0403,0.0095,0,0,14348.554,NA,NA,NA,NA,NA,NA,11.359,7.787,60.972,1.238,9.164,31.198,24.119
-123.505,48.59166667,62,2011-10-12,0.12,2.834,4.879,98.825,9.986,1.0619,0.0092,0.3803,0.0823,0,0,17442.711,NA,NA,NA,NA,NA,NA,11.975,2.777,36.141,7.56,9.19,31.219,24.132
-123.505,48.59166667,62,2011-10-12,0.135,14.98,4.329,94.264,16.243,1.7611,0.0132,0.4083,0.0079,0,0,26158.077,NA,NA,NA,NA,NA,NA,6.199,2.124,48.292,0.439,9.152,31.233,24.148
-123.505,48.59166667,62,2011-10-12,0.15,19.987,4.529,93.926,16.081,0,0,0.4754,0.0238,0,0,19404.903,NA,NA,NA,NA,NA,NA,10.897,3.213,75.275,11.249,9.138,31.252,24.166
-123.505,48.59166667,62,2011-10-12,0.165,22.801,4.27,87.457,21.262,0,0,0.5805,0.0174,0,0,28480.85,NA,NA,NA,NA,NA,NA,16.776,0,10.897,0,9.127,31.266,24.179
-123.505,48.59166667,62,2011-10-12,0.185,24.274,4.266,86.886,21.811,0.1624,0.0103,0.3926,0.0269,0,0,30484.1,NA,NA,NA,NA,NA,NA,22.575,0.098,8.042,2.145,9.12,31.282,24.193
-123.505,48.59166667,62,2011-10-12,0.2,23.325,4.146,87.414,21.953,0,0,0.3479,0.0111,0,0,29754.923,NA,NA,NA,NA,NA,NA,28.443,4.394,10.162,5.975,9.11,31.301,24.209
-123.505,48.59166667,63,2011-11-09,0.01,150.726,2.527,46.756,25.267,1.323,NA,0.43,NA,0,NA,11153.485,NA,NA,NA,NA,NA,NA,22.782,0,12.104,0,10.403,29.283,22.427
-123.505,48.59166667,63,2011-11-09,0.02,99.454,2.592,54.454,28.131,0,NA,0,NA,0,NA,10074.388,NA,NA,NA,NA,NA,NA,18.622,0.153,15.002,2.535,10.473,29.449,22.545
-123.505,48.59166667,63,2011-11-09,0.04,119.831,2.586,54.949,27.903,0.535,NA,0,NA,0,NA,13246.872,NA,NA,NA,NA,NA,NA,17.57,1.87,11.912,0.637,10.012,29.764,22.866
-123.505,48.59166667,63,2011-11-09,0.06,103.041,2.682,57.687,28.257,0,NA,0,NA,0,NA,24127.476,NA,NA,NA,NA,NA,NA,21.339,1.263,12.534,0.44,9.598,30.247,23.308
-123.505,48.59166667,63,2011-11-09,0.075,54.396,3.2,67.046,27.677,0,NA,0,NA,0,NA,35384.917,NA,NA,NA,NA,NA,NA,15.447,2.273,11.65,1.039,9.385,30.592,23.611
-123.505,48.59166667,63,2011-11-09,0.085,19.613,3.881,79.933,23.925,0,NA,0,NA,0,NA,41589.723,NA,NA,NA,NA,NA,NA,22.098,2.336,4.632,0.03,9.229,30.872,23.854
-123.505,48.59166667,63,2011-11-09,0.09,11.828,4.265,86.978,19.931,0,NA,0,NA,0,NA,49543.537,NA,NA,NA,NA,NA,NA,16.92,0.316,2.831,0.789,9.185,30.982,23.947
-123.505,48.59166667,63,2011-11-09,0.097,7.595,4.476,93.925,18.862,0,NA,0,NA,0,NA,61539.792,NA,NA,NA,NA,NA,NA,20.714,6.061,2.472,0.008,9.156,31.096,24.04
-123.505,48.59166667,63,2011-11-09,0.1,6.513,4.446,91.419,19.154,0.157,NA,0,NA,0,NA,54582.374,NA,NA,NA,NA,NA,NA,17.679,0.253,2.938,1.031,9.157,31.128,24.065
-123.505,48.59166667,63,2011-11-09,0.11,2.802,5.018,101.606,5.768,0.114,NA,0,NA,0,NA,21753.422,NA,NA,NA,NA,NA,NA,11.473,0.821,2.203,0.523,9.153,31.169,24.098
-123.505,48.59166667,63,2011-11-09,0.12,2.533,4.929,102.106,9.89,0,NA,0,NA,0,NA,26226.698,NA,NA,NA,NA,NA,NA,0,0,20.212,0.061,9.171,31.19,24.112
-123.505,48.59166667,63,2011-11-09,0.135,2.473,5.111,105.013,4.667,0.936,NA,0,NA,0,NA,20957.125,NA,NA,NA,NA,NA,NA,0,0,9.27,0.038,9.158,31.215,24.134
-123.505,48.59166667,63,2011-11-09,0.15,7.303,4.797,98.799,14.187,0,NA,0,NA,0,NA,39093.04,NA,NA,NA,NA,NA,NA,0,0,28.838,1.372,9.135,31.23,24.149
-123.505,48.59166667,63,2011-11-09,0.165,15.368,4.594,94.432,18.741,0,NA,0,NA,0,NA,56164.927,NA,NA,NA,NA,NA,NA,20.116,1.37,10.985,2.66,9.124,31.246,24.164
-123.505,48.59166667,63,2011-11-09,0.185,16.885,4.439,89.466,21.75,0,NA,0,NA,0,NA,42388.089,NA,NA,NA,NA,NA,NA,16.667,2.521,7.469,3.554,9.116,31.266,24.181
-123.505,48.59166667,63,2011-11-09,0.2,14.767,4.463,90.469,22.523,0,NA,0,NA,0,NA,42610.127,NA,NA,NA,NA,NA,NA,22.016,3.947,7.926,2.858,9.108,31.283,24.195
-123.505,48.59166667,64,2011-12-07,0.01,164.869,2.338,46.49,27.353,0,0,0.4467,0.0016,0,0,7732.705,NA,NA,NA,NA,NA,NA,20.388,2.083,13.357,0.746,8.734,29.236,22.648
-123.505,48.59166667,64,2011-12-07,0.02,155.675,2.489,48.658,27.416,0,0,0.3074,0.0049,0,0,6384.508,NA,NA,NA,NA,NA,NA,13.988,0.72,19.514,0.343,9.048,29.434,22.757
-123.505,48.59166667,64,2011-12-07,0.04,145.156,2.519,51.72,27.317,0,0,0,0,0,0,4252.61,NA,NA,NA,NA,NA,NA,14.724,0.334,23.059,2.303,9.227,29.67,22.914
-123.505,48.59166667,64,2011-12-07,0.06,108.424,2.576,49.335,27.89,0,0,0,0,0,0,4545.026,NA,NA,NA,NA,NA,NA,15.284,0.083,25.752,0.493,9.469,30.164,23.263
-123.505,48.59166667,64,2011-12-07,0.075,119.375,2.743,56.71,27.921,0,0,0,0,0,0,12637.844,NA,NA,NA,NA,NA,NA,16.27,0.235,12.321,1.808,9.015,30.444,23.552
-123.505,48.59166667,64,2011-12-07,0.085,66.337,3.007,53.28,26.839,0.1464,0.019,0,0,0,0,17131.907,NA,NA,NA,NA,NA,NA,16.495,0.273,14.471,1.297,9.044,30.719,23.763
-123.505,48.59166667,64,2011-12-07,0.09,52.372,3.537,53.536,25.265,0.2901,0.0304,1.6299,0.0214,0,0,18960.831,NA,NA,NA,NA,NA,NA,15.3,0.214,11.989,0.054,9.041,30.799,23.826
-123.505,48.59166667,64,2011-12-07,0.097,22.386,4.079,54.696,19.699,0.1386,0.0194,0.5197,0.1148,0,0,12838.81,NA,NA,NA,NA,NA,NA,16.366,0.227,8.063,1.153,9.137,30.945,23.925
-123.505,48.59166667,64,2011-12-07,0.1,12.4,3.445,54.762,24.675,0,0,0,0,0,0,16501.262,NA,NA,NA,NA,NA,NA,14.13,0.399,5.781,1.458,9.148,30.986,23.956
-123.505,48.59166667,64,2011-12-07,0.11,3.584,4.359,54.997,17.139,0,0,0,0,0,0,14348.554,NA,NA,NA,NA,NA,NA,15.658,0.114,5.421,0.573,9.156,31.107,24.049
-123.505,48.59166667,64,2011-12-07,0.12,3.321,4.875,53.603,3.558,0.9445,0.0269,0,0,0,0,17442.711,NA,NA,NA,NA,NA,NA,13.17,0.298,7.489,1.582,9.157,31.168,24.097
-123.505,48.59166667,64,2011-12-07,0.135,3.334,4.96,52.521,4.541,0.2033,0.007,1.3492,0.3166,0,0,26158.077,NA,NA,NA,NA,NA,NA,1.863,0.427,103.948,1.14,9.159,31.207,24.127
-123.505,48.59166667,64,2011-12-07,0.15,5.439,4.701,49.086,14.942,0,0,0,0,0,0,19404.903,NA,NA,NA,NA,NA,NA,1.896,0.264,76.912,4.4,9.142,31.227,24.146
-123.505,48.59166667,64,2011-12-07,0.165,5.289,4.664,56.288,15.951,0.3372,0.0076,1.0441,0.0361,0,0,28480.85,NA,NA,NA,NA,NA,NA,15.101,0.358,5.921,1.137,9.131,31.241,24.159
-123.505,48.59166667,64,2011-12-07,0.185,10.802,4.606,56.154,18.604,1.4242,0.3491,0,0,0,0,30484.1,NA,NA,NA,NA,NA,NA,16.125,0.245,4.006,1.836,9.119,31.262,24.177
-123.505,48.59166667,64,2011-12-07,0.2,7.686,4.492,54.344,20.661,0.2239,0.0069,0,0,0,0,29754.923,NA,NA,NA,NA,NA,NA,17.583,0.507,9.062,6.528,NA,NA,NA
-123.505,48.59166667,65,2012-01-11,0.01,178.991,2.353,47.46,27.389,0,0,0.0376,0.0404,0,0,178.991,NA,NA,NA,NA,NA,NA,19.881,0.066,6.727,1.205,8.114,29.539,22.973
-123.505,48.59166667,65,2012-01-11,0.02,173.542,NA,NA,NA,0,0,0.1262,0.068,0,0,173.542,NA,NA,NA,NA,NA,NA,16.097,0.523,26.452,1.399,8.149,29.765,23.145
-123.505,48.59166667,65,2012-01-11,0.04,154.002,2.547,50.142,27.965,0,0,0.1577,0.0149,0,0,154.002,NA,NA,NA,NA,NA,NA,17.685,0,27.529,0.058,8.398,30.099,23.372
-123.505,48.59166667,65,2012-01-11,0.06,137.959,2.598,48.839,27.935,0,0,0.0616,0.0276,0,0,137.959,NA,NA,NA,NA,NA,NA,16.68,1.211,20.026,1.211,8.388,30.366,23.583
-123.505,48.59166667,65,2012-01-11,0.075,127.67,2.738,54.997,26.934,0,0,0.1667,0.0021,0,0,127.67,NA,NA,NA,NA,NA,NA,18.28,0.133,11.948,0.034,8.341,30.484,23.682
-123.505,48.59166667,65,2012-01-11,0.085,111.734,1.892,31.252,14.816,0,0,0,0,0,0,111.734,NA,NA,NA,NA,NA,NA,18.706,0.634,8.714,0.516,8.421,30.609,23.769
-123.505,48.59166667,65,2012-01-11,0.09,91.426,1.578,21.503,10.723,0,0,0.2703,0.0892,0,0,91.426,NA,NA,NA,NA,NA,NA,19.336,0.503,6.202,0.195,8.566,30.702,23.821
-123.505,48.59166667,65,2012-01-11,0.097,77.912,3.325,59.631,24.27,0.1811,0.0948,0.3424,0.0764,0,0,77.912,NA,NA,NA,NA,NA,NA,18.891,0.095,6.71,0.087,8.563,30.749,23.858
-123.505,48.59166667,65,2012-01-11,0.1,62.058,NA,NA,NA,0.8874,0.1453,0.2838,0.0913,0,0,62.058,NA,NA,NA,NA,NA,NA,18.43,0.003,3.582,0.239,8.688,30.811,23.888
-123.505,48.59166667,65,2012-01-11,0.11,7.923,NA,NA,NA,0,0,0.1066,0.0445,0,0,7.923,NA,NA,NA,NA,NA,NA,17.93,0.182,3.577,0.076,9.1,31.087,24.042
-123.505,48.59166667,65,2012-01-11,0.12,2.895,4.776,49.612,12.663,0,0,0.0391,0.0849,0,0,2.895,NA,NA,NA,NA,NA,NA,17.019,0.434,5.248,0.099,9.154,31.172,24.1
-123.505,48.59166667,65,2012-01-11,0.135,2.732,NA,NA,NA,0,0,1.2823,0.1911,0,0,2.732,NA,NA,NA,NA,NA,NA,12.09,0.399,2.388,0.612,9.164,31.218,24.135
-123.505,48.59166667,65,2012-01-11,0.15,2.7,3.588,35.925,7.37,0,0,0.6172,0.0531,0,0,2.7,NA,NA,NA,NA,NA,NA,6.248,0.138,92.362,0.861,9.147,31.241,24.156
-123.505,48.59166667,65,2012-01-11,0.165,3.243,NA,NA,NA,0,0,0.1426,0.0021,0,0,3.243,NA,NA,NA,NA,NA,NA,14.18,0.079,23.827,0.49,9.135,31.259,24.172
-123.505,48.59166667,65,2012-01-11,0.185,4.438,NA,NA,NA,0.3662,0.2808,0,0,0,0,4.438,NA,NA,NA,NA,NA,NA,16.874,0.852,4.915,0.483,9.124,31.278,24.189
-123.505,48.59166667,65,2012-01-11,0.2,2.536,4.922,52.487,14.113,0.1776,0.2065,0,0,0,0,2.536,NA,NA,NA,NA,NA,NA,22.559,0.082,3.354,0.074,9.123,31.288,24.197
-123.505,48.59166667,66,2012-02-08,0.01,189.15,2.424,53.856,27.602,0,0,0,0,0,0,21142.132,NA,NA,NA,NA,NA,NA,10.644,0.28,59.235,2.396,7.688,29.533,23.026
-123.505,48.59166667,66,2012-02-08,0.02,190.963,2.471,53.933,28.037,0,0,0,0,0,0,23133.432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.427,29.597,23.111
-123.505,48.59166667,66,2012-02-08,0.04,172.212,2.499,53.01,28.436,0,0,0,0,0,0,23925.088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9,29.795,23.203
-123.505,48.59166667,66,2012-02-08,0.06,156.008,2.597,52.965,28.33,0,0,0,0,0,0,16726.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.043,30.116,23.435
-123.505,48.59166667,66,2012-02-08,0.075,131.133,2.786,54.093,27.406,0,0,0,0,0,0,26906.909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.233,30.422,23.649
-123.505,48.59166667,66,2012-02-08,0.085,137.306,2.801,57.997,27.261,0,0,0,0,0,0,35663.611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.941,30.476,23.732
-123.505,48.59166667,66,2012-02-08,0.09,111.725,2.931,59.77,26.816,0,0,0,0,0,0,38854.726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.093,30.565,23.781
-123.505,48.59166667,66,2012-02-08,0.097,62.537,3.285,63.241,25.084,0,0,0,0,0,0,38204.193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.568,30.755,23.861
-123.505,48.59166667,66,2012-02-08,0.1,50.736,3.297,64.577,24.883,0,0,0,0,0,0,48372.223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.618,30.803,23.892
-123.505,48.59166667,66,2012-02-08,0.11,15.601,3.921,74.62,20.97,0,0,0,0,0,0,52451.726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.951,30.994,23.992
-123.505,48.59166667,66,2012-02-08,0.12,3.267,4.657,66.498,14.54,0,0,0,0,0,0,10874.257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.122,31.151,24.089
-123.505,48.59166667,66,2012-02-08,0.135,2.821,5.047,66.805,7.072,0,0,0.6426,0.0081,0,0,8295.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.157,31.217,24.135
-123.505,48.59166667,66,2012-02-08,0.15,2.793,5.011,73.22,8.913,0,0,0.6472,0.0634,0,0,6476.773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.147,31.24,24.155
-123.505,48.59166667,66,2012-02-08,0.165,2.747,4.934,70.925,12.599,0,0,0.1943,0.0146,0,0,8427.332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.135,31.259,24.172
-123.505,48.59166667,66,2012-02-08,0.185,2.733,4.922,82.116,14.272,0,0,0,0,0,0,12272.809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.127,31.275,24.186
-123.505,48.59166667,66,2012-02-08,0.2,2.65,5.089,73.959,9.693,0,0,0.1759,0.0114,0,0,13569.815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.125,31.284,24.194
-123.505,48.59166667,67,2012-03-14,0.01,202.023,2.336,52.31,26.774,0.6025,0.0571,0.4573,0.0463,0,0,22188.101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.279,29.459,23.022
-123.505,48.59166667,67,2012-03-14,0.02,194.005,2.416,56.122,27.899,0.1222,0.0466,0.4132,0.0202,0,0,17831.538,NA,NA,NA,NA,NA,NA,15.294,0.268,30.242,9.147,7.365,29.634,23.148
-123.505,48.59166667,67,2012-03-14,0.04,185.33,2.479,50.286,28.052,1.0405,0.0066,0.2151,0.0625,0,0,10056.49,NA,NA,NA,NA,NA,NA,16.164,0.328,27.938,1.501,7.449,29.883,23.333
-123.505,48.59166667,67,2012-03-14,0.06,166.169,2.541,55.819,28.188,0.3304,0.064,0.2023,0.0403,0,0,16733.629,NA,NA,NA,NA,NA,NA,17.171,0.475,24.385,0.366,7.639,30.123,23.497
-123.505,48.59166667,67,2012-03-14,0.075,159.199,2.713,54.409,28.097,0,0,0.2593,0.0402,0,0,20090.361,NA,NA,NA,NA,NA,NA,16.293,0.33,26.046,0.111,7.729,30.245,23.58
-123.505,48.59166667,67,2012-03-14,0.085,140.319,2.637,59.055,27.499,0.0683,8.00E-04,0.5157,0.0605,0,0,26163.488,NA,NA,NA,NA,NA,NA,17.585,0.182,13.861,0.099,7.743,30.355,23.665
-123.505,48.59166667,67,2012-03-14,0.09,127.223,2.741,56.883,27.076,0.1823,0.1649,0.3732,0.0967,0,0,37064.866,NA,NA,NA,NA,NA,NA,17.496,0.145,32.561,0.246,7.837,30.438,23.717
-123.505,48.59166667,67,2012-03-14,0.097,83.032,2.969,62.719,26.803,0,0,0.4003,0.0423,1.7363,0.081,19375.572,NA,NA,NA,NA,NA,NA,17.05,0.397,40.221,1.373,8.194,30.621,23.811
-123.505,48.59166667,67,2012-03-14,0.1,73.856,3.307,68.076,25.706,1.1254,0.3674,0.5014,0.0806,0,0,19748.548,NA,NA,NA,NA,NA,NA,17.772,0.603,23.886,1.2,8.325,30.696,23.851
